Regulation_ID,VASP_ID,VASP_Name,Regulator_ID,Regulator_Name,Regulator_Country,Regulation_Number,Start_Date,End_Date
d5d17083-0de8-4e2f-8d87-f305c137e24b,089d040e-b144-4f63-b784-30145874ae90,Revolut,9ec251cc-35d7-4198-9e38-5a6d39cb5dc4,Registry of Legal Entities of the Republic of Lithuania,LTU,304580906,07/01/2015,
01fe3bdf-afa5-4970-9637-3776ed6e2788,089d040e-b144-4f63-b784-30145874ae90,Revolut,9ec251cc-35d7-4198-9e38-5a6d39cb5dc4,Registry of Legal Entities of the Republic of Lithuania,LTU,305820090,07/01/2015,
a9a12847-cf9f-47da-8021-6c38a1479335,089d040e-b144-4f63-b784-30145874ae90,Revolut,9ec251cc-35d7-4198-9e38-5a6d39cb5dc4,Registry of Legal Entities of the Republic of Lithuania,LTU,305910164,07/01/2015,
3402ccaf-cc5c-4cc0-9e18-76e2c260b294,089d040e-b144-4f63-b784-30145874ae90,Revolut,9ec251cc-35d7-4198-9e38-5a6d39cb5dc4,Registry of Legal Entities of the Republic of Lithuania,LTU,305229066,07/01/2015,
a4e5bf01-2f77-44d7-963b-34898857da94,089d040e-b144-4f63-b784-30145874ae90,Revolut,9ec251cc-35d7-4198-9e38-5a6d39cb5dc4,Registry of Legal Entities of the Republic of Lithuania,LTU,305799582,07/01/2015,
ab0b1b4a-47f1-49fc-8e73-b470a99dd48c,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,9ec251cc-35d7-4198-9e38-5a6d39cb5dc4,Registry of Legal Entities of the Republic of Lithuania,LTU,306377915,01/01/2018,
48cfad4e-fe68-410b-b11f-b25a43022f4a,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,ffffba06-1420-46f6-9d19-c84fbb977450,Organismo Agenti e Mediatori,ITA,PSV153,01/01/2018,
46bbc63f-55c7-469e-9a2b-07626cb23a9e,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,1af27f35-c657-4e77-b52f-88283357c464,Bank of Spain,ESP,E179,01/01/2018,
9e4e5c9e-e102-4c27-a67c-37fa6ebb92f2,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,5f4b69b8-a760-4d4b-98f9-47f56d868efa,Nationwide Multistate Licensing System and Registry (NMLS),USA,1702840,01/01/2018,
0fa30361-1e4c-4c36-990e-d4fb822df562,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,01a80e9b-d439-43a7-834b-33a7186d573d,Alabama Securities Commission,USA,784,01/01/2018,
8fee6f88-37c8-48ee-8246-a12856cf9e64,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,3fc33198-e71f-4f72-bf47-873371770efb,Division of Banking and Securities,USA,AKMT-011185,01/01/2018,
47af1696-3bd8-4401-b9a0-9f0d7bcf5859,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,b78c0a87-7225-4de2-82a6-a7dc4eece5f9,Arkansas Securities Department,USA,115595,01/01/2018,
ec2dc642-f4d5-4479-a3d1-c3ab3e6b9f39,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,8c200e9e-7cf0-4824-b739-da9daf5028c9,Connecticut Department of Banking,USA,MT-1702840,01/01/2018,
0fe1cf19-969c-45c4-9234-9f1ac3b3d889,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,ccff7c64-07b3-4231-8c2e-55b45cb628a6,Office of the State Bank Commissioner,USA,27622,01/01/2018,
1d5fb4bf-76d5-4184-8c5b-a6edd0a439d6,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,63749821-be37-4aee-8f17-197c871926a8,"District of Columbia Department of Financial Insurance, Securities, and Banking",USA,MTR1702840,01/01/2018,
2445db1d-a58d-4d15-8bb7-62786c5cb076,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,818c1d36-414b-4950-b5a8-3217dbe41e91,Georgia Department of Banking and Finance,USA,61417,01/01/2018,
a7bd0264-b58f-4cc6-8308-951db1f9a259,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,b3d78659-ddf6-4cc0-b986-632a0891dced,Idaho Department of Finance,USA,MTL-0229,01/01/2018,
951694a8-4c5d-4434-bd77-72fc6258ad1f,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,a94931e8-679f-45bf-998e-0035ab4b2aca,State of Iowa Division of Banking,USA,2018-0047,01/01/2018,
509c384e-20d9-40d6-8300-983555c27d61,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,d53e536f-ed0c-49ea-8fb6-fd8250096f3b,Office of the State Bank Commissioner,USA,MT.0000141,01/01/2018,
d3f3e8cc-f799-4ff7-8266-1fbfbd8b3907,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,74524eb6-cc6f-4600-93e8-395f0e784963,Louisiana Office of Financial Institutions,USA,,01/01/2018,
f15532e3-bf82-48df-96da-114809e82d70,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,4c400250-f973-4447-8dc0-e15c0f8082cd,Dept. of Professional & Financial Regulation,USA,,01/01/2018,
0ba63dbe-6e98-4f41-9d45-c90ea8336fde,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,afb91e3c-e292-435e-9e67-99fea6b3856d,Minnesota Department of Commerce and Financial Institutions,USA,MN-MT-1702840,01/01/2018,
a689e345-f378-4179-bc44-faae5869ab7f,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,e783503c-1e8d-4f51-8392-e9080eec96a8,Nebraska Department of Banking & Finance,USA,,01/01/2018,
e66f358d-f974-4351-b580-eae797b207b9,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,5eb0f4c4-4bac-463b-97c2-573a86784d54,Nevada Financial Institutions Division,USA,MT11196,01/01/2018,
25470d08-7af9-404d-9975-063fdfde63a4,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,024382dc-0e2c-4d80-943b-821390803227,New Hampshire Banking Department,USA,1702840MT,01/01/2018,
a244a97f-2ba0-46a8-83b6-6dc068063e82,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,8ebcf20d-41df-42e2-8ec4-f53a382e8079,New Mexico Regulation & Licensing Department Financial Institutions Division,USA,,01/01/2018,
cfef9f4f-14ce-4ef5-ba33-1f5277826b8c,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,1c86cfdc-dd39-43eb-9b77-93d4680e1f4e,New York State Department of Financial Services,USA,MT 104190,01/01/2018,
9130e401-91e2-4ddc-bab3-719af13e08e3,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,1c86cfdc-dd39-43eb-9b77-93d4680e1f4e,New York State Department of Financial Services,USA,12,01/01/2018,
100f0089-ad1d-4a27-a8a6-f40781aa6dd7,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,740f203e-30c3-4fc6-aa15-fa89c114fc48,North Dakota Department of Financial Institutions. Consumer Division,USA,MT103368,01/01/2018,
9232d598-1c84-4ce6-945a-ceb687fbc6df,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,a24ff13d-a10d-41b7-ac5b-0ccb2c00efe4,Ohio Division of Financial Institutions,USA,,01/01/2018,
7a3433c4-6b12-4eb8-8fc8-ff7167c58639,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,3e3fe6a0-9112-4564-a4cc-167b0d79143b,Oklahoma State Banking Department,USA,okdob001,01/01/2018,
d1c34f4b-b76c-4461-ad42-755a7f45cf03,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,c5069282-cafc-418c-81ef-eb4b3fc6fb34,Oregon Division of Financial Regulation,USA,30217,01/01/2018,
4d2b04a4-14f6-41c4-ae1b-6d59fbfc5590,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,f12330b2-ef4b-46f8-acfc-6f4281999ee8,Puerto Rico Office of the Commissioner of Financial Institutions Regulation and Licensing Division,USA,TM-161,01/01/2018,
0da854a7-f497-4d41-8b3f-6466f6575c26,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,712bd304-d084-437f-9a9e-dcac7cf02ca7,State of Rhode Island Department of Business Regulation Division of Banking,USA,20203964CT,01/01/2018,
ed5fe297-707f-4680-b834-f9cdfe5a428a,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,ef74576c-bf37-4bf9-b737-0f5b2c96d1ac,Office of the Attorney General,USA,,01/01/2018,
eff18ee9-23a5-4bea-9adc-3f58a6f912e3,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,04d7a670-52d6-4d14-8347-dffe4943479a,South Dakota Department of Labor and Regulation Division of Banking,USA,1702840.MT,01/01/2018,
de5167ff-6c53-4f36-b042-a8cc3e9dc091,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,87088685-9636-45ab-a3da-6394d14403de,Department of Financial Regulation,USA,100-142,01/01/2018,
19122158-1949-4c59-a2e6-84a9061b1efb,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,c3a53ef0-3acc-4c29-8b60-7e7ad172d48c,Washington State Department of Financial Institutions,USA,550-MT-115315,01/01/2018,
e1e8a754-a6d1-45a7-bd02-317a4c7baf6d,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,be26e395-1335-41c9-b183-34750752fa65,West Virginia Division of Financial Institutions,USA,WVMT-1702840,01/01/2018,
7dec6ae4-76f0-4304-a98e-9330ca1be214,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,268caef0-1a75-457d-8d9c-939d6912887c,Puerto Rico Bureau of Financial Institutions,PRI,TM-161,01/01/2018,
1730443d-9aec-4f37-bac2-ace4c3a21be2,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,5f4b69b8-a760-4d4b-98f9-47f56d868efa,Nationwide Multistate Licensing System and Registry (NMLS),USA,1990968,01/01/2018,
042b674d-51a1-4187-800f-8265f22d5318,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,01a80e9b-d439-43a7-834b-33a7186d573d,Alabama Securities Commission,USA,843,01/01/2018,
484bee1d-a33a-4c18-b9db-a60ec1294386,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,3fc33198-e71f-4f72-bf47-873371770efb,Division of Banking and Securities,USA,AKMT-016640,01/01/2018,
174968c8-0da1-42c5-97d2-d34c2c108826,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,07ef813c-035c-4386-8578-a8e7cdba42d7,Arizona Department of Financial Institutions,USA,1022668,01/01/2018,
297272ee-c991-44cf-aa46-62694807e7cf,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,b78c0a87-7225-4de2-82a6-a7dc4eece5f9,Arkansas Securities Department,USA,122792,01/01/2018,
30f4df86-1110-46a5-b664-5679ab174d44,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,2f5dc936-ceaf-4769-b25a-23e02104adfd,California Department of Financial Protection and Innovation,USA,2689,01/01/2018,
4abc3315-d981-4f01-8049-9d43704bf773,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,3cb09e23-8029-4d20-be71-2ce02665c087,Department of Regulatory Agencies,USA,500290,01/01/2018,
f992f379-5922-44ff-9c31-929000954bf6,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,8c200e9e-7cf0-4824-b739-da9daf5028c9,Connecticut Department of Banking,USA,MT-1990968,01/01/2018,
c824c5c2-26c3-4c11-83bb-77bb15e1651a,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,ccff7c64-07b3-4231-8c2e-55b45cb628a6,Office of the State Bank Commissioner,USA,333611,01/01/2018,
6466af19-7598-4d30-a6c9-49d18d2bbc76,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,63749821-be37-4aee-8f17-197c871926a8,"District of Columbia Department of Financial Insurance, Securities, and Banking",USA,MTR1990968,01/01/2018,
e3c28945-53d2-4ebb-9b7b-04024831bc2b,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,818c1d36-414b-4950-b5a8-3217dbe41e91,Georgia Department of Banking and Finance,USA,1990968,01/01/2018,
1db89cd1-c1a8-4a28-89a5-d49bde412d4f,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,b3d78659-ddf6-4cc0-b986-632a0891dced,Idaho Department of Finance,USA,MTL - 296,01/01/2018,
349b315f-67b9-41f6-9004-ae92ea6060e7,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,a38445dd-c2c7-4abc-938a-5d5e9cd3bce4,Illinois Department of Financial and Professional Regulation,USA,MT.0000414,01/01/2018,
c700649a-52e5-4d65-83f4-ca5fb5103e9b,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,f46327d3-31fa-4330-8913-f6cbbcf8d7a9,Department of Financial Institutions,USA,57564,01/01/2018,
0cbf797a-56e4-4fd5-9195-ed95806a53ff,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,a94931e8-679f-45bf-998e-0035ab4b2aca,State of Iowa Division of Banking,USA,2021-0062,01/01/2018,
c2aaed31-2225-4589-95ec-bf08104f8169,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,d53e536f-ed0c-49ea-8fb6-fd8250096f3b,Office of the State Bank Commissioner,USA,MT.0000194,01/01/2018,
7db51080-5eca-4471-be51-3b06a99cab5b,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,736108f9-11fc-4799-8659-b3ee70e52917,Kentucky Department of Financial Institutions,USA,SC745049,01/01/2018,
e6a83185-9680-449d-8e06-f519447c2cc4,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,74524eb6-cc6f-4600-93e8-395f0e784963,Louisiana Office of Financial Institutions,USA,,01/01/2018,
8c490075-b752-4c77-ace6-1be080a43da7,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,4c400250-f973-4447-8dc0-e15c0f8082cd,Dept. of Professional & Financial Regulation,USA,,01/01/2018,
4d17ab40-759a-4256-b507-3550a28c6f85,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,0be7fce5-e05d-4616-9237-f13bd7a17984,"Maryland Department of Labor, Licensing & Regulation",USA,1990968,01/01/2018,
2e3a18da-3d03-4ac3-9f6c-ce9cf2c211a1,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,dfae71d2-23d6-4c04-9c34-03933f11899e,Michigan Department of Insurance and Financial Institutions,USA,MT0023498,01/01/2018,
51fac0fd-ab54-441a-b13a-7877c59c20b6,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,afb91e3c-e292-435e-9e67-99fea6b3856d,Minnesota Department of Commerce and Financial Institutions,USA,MN-MT-1990968,01/01/2018,
d0293382-c17c-41a7-b16b-ffcbf43ed9d4,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,b5ff5573-3118-432f-92d2-30f0776f3753,Mississippi Department of Banking and Consumer Finance,USA,1990968,01/01/2018,
3e3028b2-99d9-4f26-8722-f0866c218d95,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,d639606d-6575-4447-86b4-038b85569e17,Missouri Division of Finance,USA,MO-25-8903,01/01/2018,
6774f8c6-d4dc-41f9-bb90-3de968baefee,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,e783503c-1e8d-4f51-8392-e9080eec96a8,Nebraska Department of Banking & Finance,USA,,01/01/2018,
2fc0e42d-d618-42f4-9d88-b35e883086c0,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,5eb0f4c4-4bac-463b-97c2-573a86784d54,Nevada Financial Institutions Division,USA,MT11153,01/01/2018,
bf810d8f-85cb-4751-8cc6-b5b1bd0c95f2,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,024382dc-0e2c-4d80-943b-821390803227,New Hampshire Banking Department,USA,1990968MT,01/01/2018,
763c66ba-d240-4a7e-b159-73c38089b0bd,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,8ebcf20d-41df-42e2-8ec4-f53a382e8079,New Mexico Regulation & Licensing Department Financial Institutions Division,USA,,01/01/2018,
6f334657-5d1e-4cdc-9aeb-660cca406ee8,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,709b1910-3e30-49b2-8e58-e300c17f1601,North Carolina Commissioner of Banks,USA,198880,01/01/2018,
2ead31ad-efae-4565-b378-0f320410c3a5,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,740f203e-30c3-4fc6-aa15-fa89c114fc48,North Dakota Department of Financial Institutions. Consumer Division,USA,MT103772,01/01/2018,
cff02369-a8fe-4dda-abec-15e654ec575d,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,a24ff13d-a10d-41b7-ac5b-0ccb2c00efe4,Ohio Division of Financial Institutions,USA,OHMT210,01/01/2018,
9232df13-c29f-4109-99d8-0bca68e155e0,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,3e3fe6a0-9112-4564-a4cc-167b0d79143b,Oklahoma State Banking Department,USA,,01/01/2018,
7e7cce91-0842-46ef-82ba-4c6f59a2507a,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,c5069282-cafc-418c-81ef-eb4b3fc6fb34,Oregon Division of Financial Regulation,USA,1990968,01/01/2018,
8ab8912d-2e54-453e-b6bd-d5c0fbcf3b21,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,991cc30c-8d95-4cd1-8a36-e4a9c51b9396,Pennsylvania Department of Banking and Securities,USA,82604,01/01/2018,
6f96f879-a88f-4f66-af0e-8fc6cea9d270,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,712bd304-d084-437f-9a9e-dcac7cf02ca7,State of Rhode Island Department of Business Regulation Division of Banking,USA,20214261CT,01/01/2018,
525072ca-1459-49af-a147-1e64599faade,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,ef74576c-bf37-4bf9-b737-0f5b2c96d1ac,Office of the Attorney General,USA,,01/01/2018,
f29b0a25-2b3b-4308-ba71-fc3075975f16,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,04d7a670-52d6-4d14-8347-dffe4943479a,South Dakota Department of Labor and Regulation Division of Banking,USA,1990968.MT,01/01/2018,
f70a3b80-c41b-45cd-8f48-8ca2b894d94b,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,5af99b87-4e9a-47a7-8608-499e43e1ffe4,Tennessee Department of Financial Institutions,USA,1990968,01/01/2018,
19e6ccad-871d-4cc1-8282-0d4c2371ca6f,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,df01eed0-20c9-4ea9-9845-f2697044b79e,Texas Department of Banking,USA,3535,01/01/2018,
413ae8b1-fabb-4d93-a78d-d31aa0003cfc,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,03e27ea3-7059-4488-8fe3-6e39f28bb872,Utah Department of Financial Institutions,USA,207,01/01/2018,
48384fef-02ba-4bbb-8eb6-291d7a9eab23,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,87088685-9636-45ab-a3da-6394d14403de,Department of Financial Regulation,USA,MT-1990968,01/01/2018,
01d32530-8ed7-4f50-ac5b-4b1b6274e7b8,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,1d2e1cd4-703f-432c-9f5b-077776e383e4,Virginia State Corporation Commission Bureau of Financial Institutions,USA,MO-417,01/01/2018,
30ee28b5-cd7f-43d4-a28e-bd6bcd4645bb,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,c3a53ef0-3acc-4c29-8b60-7e7ad172d48c,Washington State Department of Financial Institutions,USA,550-MT-133242,01/01/2018,
b69327e3-7aac-48be-9174-a70618478350,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,be26e395-1335-41c9-b183-34750752fa65,West Virginia Division of Financial Institutions,USA,WVMT-1990968,01/01/2018,
3952f4a5-88bc-4734-aa63-2ef36631dab7,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,225d60f5-4a6a-4e87-97ba-8274ebc4bdda,Department of Financial Institutions,USA,265-MT,01/01/2018,
fbe4b815-8ff9-4cf3-8637-50e6044fddb2,b68a8121-ef61-4ded-b035-699a263e2964,Robinhood,a9f788ab-4f49-4386-9547-ab5742fe020a,Wyoming Department of Audit Division of Banking,USA,7279,01/01/2018,
aeaffadd-495e-4363-bb22-a7f663fcb528,cbe4dcfb-03e1-48c3-8eb7-67e948a6acf9,Saxo bank,51629af1-db99-4b65-8105-9b8126832b03,Danish Financial Supervisory Authority (FSA),DNK,15731249,01/01/1992,
b7675832-6e7a-4930-a8bc-66a13e459eef,cbe4dcfb-03e1-48c3-8eb7-67e948a6acf9,Saxo bank,d5f0a01d-8f0d-4db0-8d37-01c86106aca2,Financial Conduct Authority,GBR,07413871,01/01/1992,
5b4c9d53-20db-4074-909a-2633b8a80caa,cbe4dcfb-03e1-48c3-8eb7-67e948a6acf9,Saxo bank,2b075f0e-592f-4c1e-85ef-c68d64eae208,Monetary Authority of Singapore (MAS),SGP,,01/01/1992,
d670fdd5-c1ae-450f-a972-a79e39f71728,cbe4dcfb-03e1-48c3-8eb7-67e948a6acf9,Saxo bank,4f7b7dca-3695-40b9-b620-c8aa70772ab3,Swiss Federal Financial Market Supervisory Authority (FINMA),CHE,,01/01/1992,
2e4126b5-bf99-4356-9439-26f38a08a971,cbe4dcfb-03e1-48c3-8eb7-67e948a6acf9,Saxo bank,4f7b7dca-3695-40b9-b620-c8aa70772ab3,Swiss Federal Financial Market Supervisory Authority (FINMA),CHE,000280372,01/01/1992,
9fe64486-bec8-4dd7-9c75-d5037abf462f,2e68f51d-b12f-46ef-9bb1-e62c1d283d24,SpectroCoin,5467d8b1-4ee0-41b8-99f3-08d25afe5206,Financial Intelligence Unit,EST,FVT000185,02/01/2013,
fd3edc26-e644-4ee2-a350-b0505e661b4f,2e68f51d-b12f-46ef-9bb1-e62c1d283d24,SpectroCoin,15feef62-1aa6-4746-ab7d-d9ebe5344caa,,,984500E0U0B93A057550,02/01/2013,
c62aa43e-bc75-4b89-a4f2-f52b76bcb958,2e68f51d-b12f-46ef-9bb1-e62c1d283d24,SpectroCoin,7842184b-b67a-4730-84ce-8eecba3a81f3,"Financial Services Authority, St Vincent & the Grenadines",VCT,2904 LLC 2023,02/01/2013,
01002e5a-f330-408d-95ee-8dfe995b70d9,c257bf8f-6054-49fc-b75e-73299660b2b7,SwissBorg,5467d8b1-4ee0-41b8-99f3-08d25afe5206,Financial Intelligence Unit,EST,FVT000326,01/01/2017,
95383947-74b6-44a1-a3f5-45e577db3ce5,c257bf8f-6054-49fc-b75e-73299660b2b7,SwissBorg,9d4895d3-7d75-44b2-8c4f-5b01e99fb413,Autorité des Marchés Financiers,FRA,E2022-034,01/01/2017,
74f375de-871e-4d0d-af99-bfa403610c69,c257bf8f-6054-49fc-b75e-73299660b2b7,SwissBorg,06fb7436-a6cf-4aec-a1e5-0db15c2bb4a6,De Nederlandsche Bank,NLD,R182870,01/01/2017,
ce3e376d-beb0-4eea-9f85-774e73501b18,c75dbfc3-230d-41a8-8f7a-2eaebe9b510b,Swissquote,487dbe66-2202-4bd8-910f-f485fb9da0b6,Cyprus Securities and Exchange Commission,CYP,CIF 422/22,01/01/2000,
ecbe675a-ff5f-4439-94f5-efb505077faa,c75dbfc3-230d-41a8-8f7a-2eaebe9b510b,Swissquote,1c516f87-ae1b-479b-99e0-1d234ae29a21,Commission de Surveillance du Secteur Financier,LUX,B00000324,01/01/2000,
53c5bd9b-4a9d-4167-a928-0cdcbf879a81,c75dbfc3-230d-41a8-8f7a-2eaebe9b510b,Swissquote,1c516f87-ae1b-479b-99e0-1d234ae29a21,Commission de Surveillance du Secteur Financier,LUX,@00000002,01/01/2000,
e78d915b-3452-4f26-bc87-7f13f9d9220c,c75dbfc3-230d-41a8-8f7a-2eaebe9b510b,Swissquote,fafba2ff-14dd-4826-a95e-02198363f3af,Financial Sector Conduct Authority,ZAF,43908,01/01/2000,
f360fac5-0333-4651-aa08-192e3961acf2,c75dbfc3-230d-41a8-8f7a-2eaebe9b510b,Swissquote,0994bd69-d436-4e30-a756-0e40e545ea1f,Accounting And Corporate Regulatory Authority,SGP,,01/01/2000,
21c87a84-59a1-42b0-b97e-e5939f3ae7e4,c75dbfc3-230d-41a8-8f7a-2eaebe9b510b,Swissquote,78ad2d0d-2626-4cff-a292-06e2866282f4,Malta Financial Services Authority,MLT,,01/01/2000,
bc4bcb6e-5587-42e0-b9cd-1e8b2bcc2971,c75dbfc3-230d-41a8-8f7a-2eaebe9b510b,Swissquote,4f7b7dca-3695-40b9-b620-c8aa70772ab3,Swiss Federal Financial Market Supervisory Authority (FINMA),CHE,,01/01/2000,
b1b89d30-a717-449c-a56c-c93507fb7282,c75dbfc3-230d-41a8-8f7a-2eaebe9b510b,Swissquote,d634c7a2-79c0-40af-bd27-9c3103ce314d,Securities and Futures Commission (SFC),HKG,AZV127,01/01/2000,
e9f1dfd5-0e1d-4825-9075-a1481336d279,c75dbfc3-230d-41a8-8f7a-2eaebe9b510b,Swissquote,d5f0a01d-8f0d-4db0-8d37-01c86106aca2,Financial Conduct Authority,GBR,562170,01/01/2000,
cde88152-f341-4404-9d07-0e72f532c78f,0a0cf6fc-d3f7-4d56-88ff-aef23c24b5c6,Tothemoon,9ec251cc-35d7-4198-9e38-5a6d39cb5dc4,Registry of Legal Entities of the Republic of Lithuania,LTU,306094924,01/01/2017,
f2d371db-b5cf-4604-b2da-c64048a5e639,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,3441d8d1-3473-44c1-8c49-3c675ed74d26,Financial Crimes Enforcement Network,USA,31000289584211,01/01/2013,
6a675e18-9f6f-47c4-aa9a-1d36b0c340df,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,d5f0a01d-8f0d-4db0-8d37-01c86106aca2,Financial Conduct Authority,GBR,900577,01/01/2013,
0d1eb0c0-9a4e-4b4f-98cd-ba60b8517484,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,d5f0a01d-8f0d-4db0-8d37-01c86106aca2,Financial Conduct Authority,GBR,938277,01/01/2013,
40235393-dc14-4554-8a3b-77fce6944306,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,ea9ac665-3637-4683-956d-5ad5df2762ae,Financial Transactions and Reports Analysis Centre of Canada,CAN,M21639172,01/01/2013,
095865a1-8545-4820-9bbc-90f2cd09bf86,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,9ec251cc-35d7-4198-9e38-5a6d39cb5dc4,Registry of Legal Entities of the Republic of Lithuania,LTU,305967101,01/01/2013,
c7091996-911a-4344-afde-742f525ef9a0,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,5f4b69b8-a760-4d4b-98f9-47f56d868efa,Nationwide Multistate Licensing System and Registry (NMLS),USA,1269875,01/01/2013,
2a5aecff-945b-47c4-a614-4dca5d800a99,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,b68b645d-d3f8-4e91-b357-1436b6dd290c,Financial Services Authority Seychelles,SYC,220435,01/01/2013,
6dcfd098-3c77-4fa3-9911-04a3fc7d23c6,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,01a80e9b-d439-43a7-834b-33a7186d573d,Alabama Securities Commission,USA,541,01/01/2013,
ef4d9a95-a2f2-4ab9-a73b-4c727607851f,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,3fc33198-e71f-4f72-bf47-873371770efb,Division of Banking and Securities,USA,AKMT-013089,01/01/2013,
f294b4d0-bfba-42c4-af3f-628f9194cd87,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,07ef813c-035c-4386-8578-a8e7cdba42d7,Arizona Department of Financial Institutions,USA,1000828,01/01/2013,
f9c602f1-9e98-4169-9a37-c6f5206f2ef2,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,b78c0a87-7225-4de2-82a6-a7dc4eece5f9,Arkansas Securities Department,USA,116842,01/01/2013,
